cnpj,endereco,matriz_filial,CEP,CNAE,cnae_2_split,numero,situacao_cadastral,nome_fantasia,UF,municipio,CNPJ_DAT_CON,CNPJ_DAT_CON_M,CNPJ_DAT_CON_Y,index,COD_ID,PN_CON,DIST,PAC,CTAT,SUB,CONJ,MUN,CEG_GD,LGRD,BRR,CLAS_SUB,TIP_CC,FAS_CON,GRU_TEN,TEN_FORN,GRU_TAR,SIT_ATIV,DAT_CON,CAR_INST,LIV,ARE_LOC,TIP_SIST,DEM_CONT,DEM_P_01,DEM_P_02,DEM_P_03,DEM_P_04,DEM_P_05,DEM_P_06,DEM_P_07,DEM_P_08,DEM_P_09,DEM_P_10,DEM_P_11,DEM_P_12,DEM_F_01,DEM_F_02,DEM_F_03,DEM_F_04,DEM_F_05,DEM_F_06,DEM_F_07,DEM_F_08,DEM_F_09,DEM_F_10,DEM_F_11,DEM_F_12,ENE_P_01,ENE_P_02,ENE_P_03,ENE_P_04,ENE_P_05,ENE_P_06,ENE_P_07,ENE_P_08,ENE_P_09,ENE_P_10,ENE_P_11,ENE_P_12,ENE_F_01,ENE_F_02,ENE_F_03,ENE_F_04,ENE_F_05,ENE_F_06,ENE_F_07,ENE_F_08,ENE_F_09,ENE_F_10,ENE_F_11,ENE_F_12,DIC_01,DIC_02,DIC_03,DIC_04,DIC_05,DIC_06,DIC_07,DIC_08,DIC_09,DIC_10,DIC_11,DIC_12,FIC_01,FIC_02,FIC_03,FIC_04,FIC_05,FIC_06,FIC_07,FIC_08,FIC_09,FIC_10,FIC_11,FIC_12,DESCR,POINT_X,POINT_Y,DAT_CON_M,DAT_CON_Y,cnae_secao,ENE_P_count,ENE_F_count
08027139000130,OUTROS CASA DE BOMBA 02 SN,1,62930000,9430800,9493600,SN,Ativa,,CE,1453,2006-05-26,5,2006,1490,1246833,8898771,39,APD,02L1LMNAPD,APD,16566,2307601,,RDR CHAPADA DO APODI - S-N   LIM. DO NORTE CENTRO CE,RDR CHAPADA DO APODI - S-N   LIM. DO NORTE CENTRO CE,RU8,A3-Tipo01,ABC,AT,82,A3,AT,2017-04-06,10000,0,NU,RD_INTERLIG,9100,60,120,170,60,60,60,50,0,0,0,170,0,8770,17520,26360,8710,6630,130,8980,9100,0,0,26160,0,3000.0,6000.0,9000.0,3000.0,2000.0,3000.0,3000.0,0.0,0.0,0.0,9000.0,0.0,2998000.0,2470000.0,5033000.0,1008000.0,781000.0,930000.0,1464000.0,184000.0,0.0,0.0,4806000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FEDERACAO DAS ASSOC P IRRIG JAGUARIBE,-38.07013971,-5.18200206,4,2017,OUTRAS ATIVIDADES DE SERVIÇOS,8,9
33931486000564,RODOVIA BR-116 S/N,2,11950000,2019399,2013402,S/N,Ativa,,SP,2967,2011-10-24,10,2011,937,18444431,24081578,385,REGCAN0124093207,REGCAN01,SER00,13470,3509254,,"RDV REGIS BITTENCOURT, 0 RR",BARRA DO AZEITE,IN,AT-5,ABC,AT,94,A2,AT,2001-06-01,13.8,1,NU,RD_ISOLADA,19500,15628.62,15113.66,15727.73,15571.1,14877.74,9853.4,16276.15,15214.63,15333.46,15726.83,16958.66,15423.56,15904.33,15446.83,16891.12,16787.84,16735.73,10054.62,17018.12,15955.1,16438.49,16028.62,17376.68,16837.42,690643.0,660967.0,619377.0,741902.0,577728.0,696509.0,469847.0,688446.0,754259.0,671150.0,620823.0,713483.0,6593009.0,7226749.0,6634351.0,7612856.0,7072293.0,7760983.0,4582688.0,7086274.0,7439637.0,6834297.0,7120310.0,8319977.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-48.12587556,-24.7152983,6,2001,INDÚSTRIAS DE TRANSFORMAÇÃO,12,12
10799306000103,ESTRADA GADO BRAVO SN,1,62560000,9430800,9499500,SN,Inapta,GADO BRAVO,CE,1457,2009-03-01,3,2009,1505,9000966,37354811,39,BXU,02S6MRCBXU,BXU,13282,2307809,,BARRAGEM SANTA ROSA S-N   MARCO  CE,BARRAGEM SANTA ROSA S-N   MARCO  CE,RU8,A3-Tipo01,ABC,AT,82,A3,AT,2017-04-26,10000,0,NU,RD_INTERLIG,7391,43.2,69.6,43.2,68.4,43.2,43.2,28.8,43.2,28.8,28.8,28.8,29,3787.2,1310.4,3772.8,2534.4,56.4,43.2,2534.4,3772.8,3772.8,3772.8,3772.8,3773,1810.0,1696.0,1624.0,1702.0,1577.0,1761.0,1666.0,1703.0,1745.28,1642.0,1548.0,1727.5,1112397.0,513576.0,682650.0,289015.0,112349.0,324324.0,455536.0,598628.0,1101715.07,1203729.0,1216789.0,1461105.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DISTR DE IRRIG DO PERIMETRO BAIXO ACARAU,-40.12508834,-3.11291892,4,2017,OUTRAS ATIVIDADES DE SERVIÇOS,12,12
16532798000314,RODOVIA PA 483 SN,2,68445000,0810010,0899199,SN,Ativa,,PA,0425,1994-06-06,6,1994,460,418,A117442,371,A103254,1237,LT3,16687,1501303,,RD PA 483,VL DO CONDE,IN,A2-Tipo1,ABCN,AT,82,A3,AT,2016-12-01,16373.28,1,NU,RD_INTERLIG,19500,12852,12146.4,13994.4,14078.4,14112,13524,14616,14851.2,14112,12700.8,8450.4,10584,12902.4,12398.4,14548.8,14280,14380.8,13692,14884.8,14716.8,14246.4,12969.6,8618.4,10567.2,729779.4,671953.8,818470.8,716452.8,855107.4,790360.2,852293.4,880454.4,787789.8,651743.4,196183.39,608970.6,7576657.2,6733540.8,8163640.8,8108352.0,8649215.4,8062114.2,9037807.8,8522308.2,8059317.0,7460199.6,1729253.4,6284359.2,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,IMERYS RIO CAPIM CAULIM SA,-48.75216593,-1.56931887,12,2016,INDÚSTRIAS EXTRATIVAS,12,12
09769035012090,RUA FRANCISCO GORGONHA SN,2,56170000,3600601,,SN,Ativa,COMPESA,PE,2495,1980-04-10,4,1980,1550,2079805028,5761198,43,5761198A-226,226,CBU,16186,2612604,,RUA BOMBA ADUTORA DO OESTE,OROCO,SP2,AT-3-Tipo1,ABC,AT,82,A3,AT,2000-02-29,2646,0,NU,RD_INTERLIG,2646,2037.6,2037.6,2037.6,2037.6,2037.6,2044.8,2044.8,2052,2052,2196,2188.8,2188.8,2059.2,2037.6,2037.6,2044.8,2044.8,2044.8,2044.8,2052,2052,2203.2,2203.2,2203.2,140085.0,120501.0,121721.4,133927.2,107897.4,131158.8,126729.0,123634.8,113382.0,118967.4,131040.0,121143.6,1314180.0,1358640.0,1239120.0,1357740.0,1284660.0,1349280.0,1302300.0,1294920.0,1062540.0,1313640.0,1468620.0,1334880.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-39.6736363,-8.63747894,2,2000,"ÁGUA, ESGOTO, ATIVIDADES DE GESTÃO DE RESÍDUOS E DESCONTAMINAÇÃO",12,12
50813069000102,ESTRADA GERAL GARCIA SN,1,88460000,3511501,3513100,SN,Ativa,----------,SC,8017,2023-05-25,5,2023,617,42952796,12962009,5697,AT-S-6203894,,TJS,13435,4200903,CGH.PH.SC.029764-0,GERAL RIO FARTURA,RIO FARTURA - ANG,IN,AT-2-Tipo1,ABC,AT,94,A2,AT,2010-01-18,1711,1,NU,RD_INTERLIG,1540,14.645,10.977,3.232,9.654,34.287,268.366,21.58,12.992,10.334,9.266,10.334,11.464,8.242,8.529,2.583,9.771,7.928,1.457,8.347,8.161,0,1.594,8.733,0.364,171.8715,331.989,205.582,224.893,20.9275,0.8845,18.031,94.2935,0.0,1.0335,66.0715,0.182,1367.0045,2068.353,1343.29,1585.468,182.6355,672.2865,307.73,869.7135,54.548,77.7875,640.5235,59.919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,O PONTO DE CONEXAO � DIRETAMENTE NO BARRAMENTO DA SUBESTACAO (SEM CTAT A DECLARAR),-48.71794767,-27.25716272,1,2010,ELETRICIDADE E GÁS,11,12
00590808000176,RUA CAJAZEIRA S/N,1,55590000,6810202,,S/N,Ativa,,PE,2443,1995-05-11,5,1995,1554,7023173713,10210311,43,10210311A-10000229,10000229,QBC,15660,2607208,,RO SUSAN CAVELL,ZONA INDUSTRIAL DE SUAPE,CO9,AT-3-Tipo7,ABC,AT,82,A3,AT,2016-08-03,129.6,0,NU,RD_INTERLIG,129.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-35.03213459,-8.36362824,8,2016,ATIVIDADES IMOBILIÁRIAS,0,0
46179270000102,AVENIDA REPUBLICA DO LIBANO 251,1,51110160,6822600,,251,Ativa,LD PATRIMONIAL,PE,2531,2022-04-28,4,2022,1592,7011037130,10135832,43,10135832A-10000132,10000132,SRM,14204,2611606,,AV REPUBLICA DO LIBANO,PINA,CO6,AT-3-Tipo3,ABC,AT,82,A3,AT,2013-02-01,15000,1,UB,RD_INTERLIG,15000,6499.2,6528,6576,6585.6,7401.6,7516.8,6576,6220.8,6307.2,6115.83,6281.76,6619.63,8918.4,8947.2,8976,9062.4,8918.4,8860.8,8572.8,8486.4,8467.2,8298.89,8595.68,9100.79,448344.0,393000.0,377832.0,416126.4,357859.2,404217.6,362323.2,376670.4,400219.2,368339.7,352105.97,372449.7,3829200.0,3737040.0,3378720.0,3831120.0,3660720.0,3679920.0,3456720.0,3556080.0,3470400.0,3360188.95,3584128.52,3647102.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-34.8970182,-8.08669468,2,2013,ATIVIDADES IMOBILIÁRIAS,12,12
62249248000148,RODOVIA DOM PEDRO I S/N,1,13240000,2451200,,S/N,Ativa,,SP,6605,1968-12-02,12,1968,868,18443508,23713420,385,ATDBRP022080728415,ATDBRP02,CRC00,13525,3525201,,"RDV D PEDRO I, 0 RR",RURAL,IN,AT-1,ABC,AT,94,A2,DS,2001-07-11,3,0,NU,RD_ISOLADA,6000,476.94,2952.91,509.96,485.47,171.95,197.11,63.31,500,500,500,500,0,4236.9,3877.63,4195.13,3728.72,3667.06,911.61,685.43,6000,6000,6000,6000,0,8835.0,8383.0,7343.0,9225.0,4325.0,4729.0,2771.0,0.0,0.0,0.0,0.0,0.0,268652.0,331338.0,265163.0,237464.0,179707.0,106634.0,35167.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-46.68402533,-23.04112191,7,2001,INDÚSTRIAS DE TRANSFORMAÇÃO,7,7
02773950000184,RODOVIA RODOVIA GO 040 KM 194 SN,1,75600000,1071600,0113000,SN,Ativa,GOIASA,GO,9379,1981-09-24,9,1981,502,1250059127,61108,6072,521661108,5216,5001055,14988,5209101,,"FAZENDA GOIASA, 0   RD GO 040 KM 194,ZONA RURAL",ZONA RURAL,IN,A3-Tipo1,ABC,AT,82,A3,AT,2001-01-24,25000,0,NU,RD_INTERLIG,800,400,400,400,400,0,0,0,0,0,0,420,420,725.12,665.04,705.6,715.8,2465.72,2088,246.57,2292.84,455.88,246.57,2368.8,2394.04,3408.85,4038.5,2340.37,2693.37,10095.19,0.29,0.0,0.03,309.07,131.86,410.04,1354.28,48842.32,54543.35,33130.49,37009.52,100064.49,87.47,0.0,82.34,8.56,2.7,1238.74,22714.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-49.67111325,-18.0732139,1,2001,INDÚSTRIAS DE TRANSFORMAÇÃO,11,11
82958711000138,RUA BERTHA WEEGE 1628,1,89260500,1412601,1412603,1628,Inapta,,SC,8175,1991-03-07,3,1991,539,12352719,2667297,5697,AT-4678447,LT-RM__MWE_BND_GRM,MWE,13370,4208906,,BERTHA WEEGE,B.DO RIO CERRO-JSL,IN,AT-2-Tipo3,ABC,AT,94,A2,AT,1982-04-30,725,1,UB,RD_INTERLIG,4700,4275.6,4611.6,4141.2,3973.2,3771.6,4065.6,3704.4,3939.6,4090.8,4090.8,4242,4544.4,4788,4947.6,4712.4,4452,4250.4,4225.2,4233.6,4418.4,4620,4846.8,4830,4956,179487.0,240116.0,217215.0,177723.0,221197.0,217024.0,206755.0,237329.0,220166.0,218750.0,205821.0,145943.0,1554243.0,1948871.0,1927953.0,1548901.0,1785153.0,1776072.0,1733531.0,1855868.0,1826021.0,1830502.0,1706865.0,1246150.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-49.13007295,-26.5184647,4,1982,INDÚSTRIAS DE TRANSFORMAÇÃO,12,12
11703922000181,RODOVIA BR 101 KM 69 S/N,1,89245000,1313800,4611700,S/N,Ativa,HYOSUNG BRASIL,SC,8025,2010-03-18,3,2010,588,43340654,12964598,5697,AT-S-6205685,,AHG,13265,4201307,,BR 101,CORVETA - ARI,IN,AT-2-Tipo3,ABC,AT,94,A2,AT,2010-05-27,500,1,UB,RD_INTERLIG,7000,6106.06,5713.07,5747.21,5653.13,5322.1,5184.07,5350.93,5339.3,5417.73,5445.48,5487.82,5521.28,6973.94,5992.35,6677.26,5880.73,5586.8,5305.44,5554.01,6308.53,5593.99,5994.84,5554.01,5776.71,322788.0,329381.0,360074.0,302274.0,324183.0,310131.0,318468.0,357010.0,323463.0,314031.0,311020.0,348219.0,3417198.0,3353759.0,3697859.0,3489621.0,3338989.0,3223313.0,3437953.0,3508081.0,3367229.0,3584187.0,3424719.0,3589909.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,O PONTO DE CONEXAO � DIRETAMENTE NO BARRAMENTO DA SUBESTACAO (SEM CTAT A DECLARAR),-48.72954802,-26.49854776,5,2010,INDÚSTRIAS DE TRANSFORMAÇÃO,12,12
91184283000124,AVENIDA ABRAMO RANDON 809,1,95055010,2930101,2930103,809,Ativa,DIVANO MOTORHOMES,RS,8599,1986-09-16,9,1986,43,3081907082,823-RM02_-00999,396,567503673,823-RM02,YRD,16495,4305108,,AV ABRAMO RANDON 770,SAGRADA FAMILIA,IN,A3-Tipo4,ABCN,AT,82,A3,AT,2014-07-01,0,1,UB,RD_INTERLIG,7600,6638,6562,6629,6684,6586,6837,6904,6881,6636,6613,6607,6539,7159,7102,6967,7179,6947,7133,7231,7157,6878,6907,7033,6807,359537.0,332087.658,407729.78,340473.0,359451.0,362897.0,399373.0,394916.0,355741.0,340725.46,338048.986,349317.0,3006368.0,2835703.976,3235489.203,2839884.0,2874670.0,2992480.0,3265316.0,3097046.0,2863347.0,2988471.552,2825626.549,2919814.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-51.15757351,-29.14790367,7,2014,INDÚSTRIAS DE TRANSFORMAÇÃO,12,12
76093731008256,RODOVIA BR 369 - KM 439 S/N,2,85440000,1012101,1013901,S/N,Ativa,UNIDADE DE ABATE DE AVES UBIRATA,PR,7933,2021-04-01,4,2021,1356,76304680,589016866,2866,589016869,13036322,72044,16776,4128005,,BR 369,UBIRATA,IN,AT-1,ABC,AT,94,A2,AT,2008-07-18,13000,1,NU,RD_INTERLIG,13000,13658,13633,14061,13885,13834,13230,13280,13104,13053,13230,13683,13633,13784,13960,14112,14112,13834,13305,13230,13255,13053,13708,13557,13759,2382300.0,2300629.0,2578685.76,2310611.94,2390014.62,2218982.85,2307124.89,2279703.0,2149742.7,2272532.22,2248861.86,2663055.36,5558700.0,5368135.0,6016933.44,5391427.86,5576700.78,5177626.65,5383291.41,5319307.0,5016066.3,5302575.18,5247344.34,6213795.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,-52.92287936,-24.51170437,7,2008,INDÚSTRIAS DE TRANSFORMAÇÃO,12,12
32015880000166,AVENIDA LEOLINO FRANCISCO DOURADO  LIO DOURADO 1392,1,47600000,3511501,3313901,1392,Ativa,COMPLEXO FOTOVOLTAICO BOCA DO RIACHO,BA,3377,2018-11-13,11,2018,216,7043159385,9792263,47,9792263A-23,23,IGP,14260,2903904,,RO BR 430 B J LAPA RIACHO DE SANTANA,RURAL-BOM JESUS DA LAPA,CO9,AT3Tipo1,ABC,AT,82,A3,AT,2018-05-03,19860,0,NU,RD_INTERLIG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-43.3534891,-13.30744908,5,2018,ELETRICIDADE E GÁS,0,0
03722251000178,,1,62560000,9430800,9493600,S/N,Inapta,,CE,1457,2000-01-03,1,2000,1505,9000966,37354811,39,BXU,02S6MRCBXU,BXU,13282,2307809,,BARRAGEM SANTA ROSA S-N   MARCO  CE,BARRAGEM SANTA ROSA S-N   MARCO  CE,RU8,A3-Tipo01,ABC,AT,82,A3,AT,2017-04-26,10000,0,NU,RD_INTERLIG,7391,43.2,69.6,43.2,68.4,43.2,43.2,28.8,43.2,28.8,28.8,28.8,29,3787.2,1310.4,3772.8,2534.4,56.4,43.2,2534.4,3772.8,3772.8,3772.8,3772.8,3773,1810.0,1696.0,1624.0,1702.0,1577.0,1761.0,1666.0,1703.0,1745.28,1642.0,1548.0,1727.5,1112397.0,513576.0,682650.0,289015.0,112349.0,324324.0,455536.0,598628.0,1101715.07,1203729.0,1216789.0,1461105.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DISTR DE IRRIG DO PERIMETRO BAIXO ACARAU,-40.12508834,-3.11291892,4,2017,OUTRAS ATIVIDADES DE SERVIÇOS,12,12
42445403000194,RODOVIA GO 336 KM 97 S/N,1,76510000,0724301,0724302,S/N,Ativa,,GO,9329,1975-04-09,4,1975,512,2490020001,45960,6072,561145960,5611,5001000,15750,5206404,,"RODOVIA GO-336, 0    KM 97,ZONA RURAL",ZONA RURAL,IN,A3-Tipo1,ABC,AT,82,A3,AT,1990-11-21,22500,1,NU,RD_INTERLIG,15000,15638.4,15580.8,15772.8,15897.6,16291.2,15417.6,15244.8,15000,15369.6,15129.6,15024,16310.4,15792,15628.8,15974.4,16656,16742.4,15763.2,15379.2,15225.6,15513.6,15388.8,15475.2,16713.6,1118061.86,872125.17,975311.99,888017.55,826747.86,932725.49,844270.26,844162.9,872102.64,810799.39,670876.98,764453.6,10575757.91,9123199.37,9291726.25,9191047.8,9507855.2,9058876.78,8686102.76,8738388.58,8244627.7,9396735.96,8606220.94,9408368.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-49.96745312,-14.57446817,11,1990,INDÚSTRIAS EXTRATIVAS,12,12
14061679000133,RUA DAHNE DE ABREU 1672,1,98920000,2833000,,1672,Inapta,METALURGICA SIMA,RS,8691,2011-08-02,8,2011,3,3082158331,821-RM01-00999,396,53386160,821-RM01,YLC,16508,4309605,,AV ENG JORGE AD LONMANN 600,INDUSTRIAL,IN,A3-Tipo9,ABCN,AT,82,A3,AT,2014-07-01,0,1,UB,RD_INTERLIG,5800,4665,4810,4920,4925,4284,4427,4351,4438,4836,5155,5160,5177,5620,5681,5748,5667,5295,5370,5426,5639,5653,5639,5785,5799,243613.0,245703.5,310937.9,179504.0,194234.0,255573.0,265308.0,261660.0,242555.0,267026.2,253516.9,261967.0,2010319.0,2071909.7,2299534.3,1542042.0,1707348.0,2133834.0,2169188.0,2159401.0,2050700.0,2206089.2,1985210.5,2051384.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-54.31745018,-27.60942575,7,2014,INDÚSTRIAS DE TRANSFORMAÇÃO,12,12
12217832000143,FAZENDA FAZENDA SAO JOSE S/N,1,57250000,1071600,4637102,S/N,Ativa,USINA PORTO RICO E DESTILARIA ANEXA,AL,2727,1973-06-25,6,1973,370,3920704,A5130,44,A5783,684,UPR,13132,2701407,,FA SAO JOSE,FAZENDA,IN,AT-Tipo1,ABCN,AT,82,A3,AT,2021-06-01,8431.5,0,NU,RD_INTERLIG,2160,1,35,1884,1068,1631,1709.68,369.6,430.08,502.32,11.76,498.4,5.6,1,7665,6732,2492,4760,6478.36,631.68,882,1725.36,1100.4,1136.8,375.2,2.49950007,17.57666705,11208.559077,10373.342758,10999.927404,19739.722724,28342.003997,4599.9779429,4798.1575372,109.5645462,1396.4471614,181.9974304,77.48450232,465.78167683,153486.58355,128204.98975,144530.18913,303111.51588,438912.16107,61934.836141,101806.61427,6342.3524512,9503.4100431,1020.5554833,0,0.61,0.36,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,INDUSTRIAL PORTO RICO S A EM RECUPERACAO,-36.20867078,-9.80730942,6,2021,INDÚSTRIAS DE TRANSFORMAÇÃO,12,12
00253137002100,AVENIDA SAO PAULO 479,2,13202610,2949299,2869100,479,Ativa,,SP,6619,2017-09-11,9,2017,1444,2036283645,407-RM43__-99999,2937,23743,407-RM43,YSO,15610,3525904,,AV S PAULO 361,VL PROGRESSO,IN,,ABCN,AT,84,A2,AT,2018-05-01,120000,1,UB,RD_INTERLIG,6800,6682,6797,6912,5837,6413,6528,6682,7027,6874,6605,7027,7450,7872,7987,8141,7718,6374,7142,7526,7296,7450,8064,7104,8064,323990.0,328138.0,364032.0,275395.0,311020.8,323789.0,338755.0,381974.0,345014.0,318029.0,296957.0,306855.0,3252442.0,3204278.0,3560688.0,3069763.0,2905315.2,3099610.0,3388128.0,3332803.0,3252787.0,3431405.0,2997072.0,3096974.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-46.86844608,-23.20135854,5,2018,INDÚSTRIAS DE TRANSFORMAÇÃO,12,12
19716903000100,RUA BERTHA WEEGE LD7542,1,89260500,1412601,,LD7542,Ativa,,SC,8175,2014-02-13,2,2014,539,12352719,2667297,5697,AT-4678447,LT-RM__MWE_BND_GRM,MWE,13370,4208906,,BERTHA WEEGE,B.DO RIO CERRO-JSL,IN,AT-2-Tipo3,ABC,AT,94,A2,AT,1982-04-30,725,1,UB,RD_INTERLIG,4700,4275.6,4611.6,4141.2,3973.2,3771.6,4065.6,3704.4,3939.6,4090.8,4090.8,4242,4544.4,4788,4947.6,4712.4,4452,4250.4,4225.2,4233.6,4418.4,4620,4846.8,4830,4956,179487.0,240116.0,217215.0,177723.0,221197.0,217024.0,206755.0,237329.0,220166.0,218750.0,205821.0,145943.0,1554243.0,1948871.0,1927953.0,1548901.0,1785153.0,1776072.0,1733531.0,1855868.0,1826021.0,1830502.0,1706865.0,1246150.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-49.13007295,-26.5184647,4,1982,INDÚSTRIAS DE TRANSFORMAÇÃO,12,12
29739756000139,SITIO MALHADA S/N,1,62930000,9430800,9499500,S/N,Inapta,ACM,CE,1453,2018-02-21,2,2018,1490,1246833,8898771,39,APD,02L1LMNAPD,APD,16566,2307601,,RDR CHAPADA DO APODI - S-N   LIM. DO NORTE CENTRO CE,RDR CHAPADA DO APODI - S-N   LIM. DO NORTE CENTRO CE,RU8,A3-Tipo01,ABC,AT,82,A3,AT,2017-04-06,10000,0,NU,RD_INTERLIG,9100,60,120,170,60,60,60,50,0,0,0,170,0,8770,17520,26360,8710,6630,130,8980,9100,0,0,26160,0,3000.0,6000.0,9000.0,3000.0,2000.0,3000.0,3000.0,0.0,0.0,0.0,9000.0,0.0,2998000.0,2470000.0,5033000.0,1008000.0,781000.0,930000.0,1464000.0,184000.0,0.0,0.0,4806000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FEDERACAO DAS ASSOC P IRRIG JAGUARIBE,-38.07013971,-5.18200206,4,2017,OUTRAS ATIVIDADES DE SERVIÇOS,8,9
14274947000286,RODOVIA WASHINGTON LUIZ KM 169 S/N,2,13510000,2342701,,S/N,Ativa,,SP,7035,2012-05-08,5,2012,902,28339002,48924144,385,RCUBAB012087744253,RCUBAB01,INC00,13577,3546702,,"EST MUNIC JOSE HORARIO PASCON, 0 CAIXA POSTAL, N� 24",RURAL,IN,AT-2,ABC,AT,94,A2,AT,2003-05-28,4849.5,1,NU,RD_ISOLADA,14000,11290.27,10758.71,10848.06,10857.85,10861.56,9747.99,10295.98,10246.92,10215.1,9768.65,9352.3,8821.16,11349.96,11579.36,11442.34,11612.82,11416.46,10553.47,10942.2,11272.1,11142.64,10465.63,10211.82,9699.46,670677.0,632455.0,574675.0,642905.0,580649.0,619839.0,568989.0,601800.0,660202.0,601331.0,525780.0,526073.0,6727794.0,6932070.0,6244109.0,6817794.0,6761620.0,6601133.0,6165464.0,6663220.0,6567201.0,6384546.0,6187384.0,5947686.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-47.53325674,-22.47098062,5,2003,INDÚSTRIAS DE TRANSFORMAÇÃO,12,12
46316455000111,10A RUA RUA TRAVESSA NOSSA SENHORA DAS GRACAS 17,1,57150000,1096100,5620104,17,Ativa,,AL,2837,2022-05-09,5,2022,380,9756825,A6947,44,A7458,550,PTD,13124,2706901,,FA VILA NOVA,FAZENDA,IN,AT-Tipo1,ABCN,AT,82,A3,AT,2021-10-01,44872.0774,1,NU,RD_INTERLIG,6500,3398,35136,33864,34728,34560,34728,5860.8,5659.2,5803.2,5500.8,5256,5587.19,3484,39280,34902,35682,35250,35334,5947.2,5731.2,5918.4,5572.8,5256,5615.99,137318.60281,143040.25045,293612.0,304264.0,298161.85644,380628.99317,340284.28428,219060.0,323827.0,282172.0,280930.0,321203.0,1594850.9874,1553466.9052,2920626.0,3134463.0443,3006964.9838,3894006.3891,3668126.1261,2194762.0,3387683.0,3174710.0,3018416.0,3259145.0,0,0.84,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,ORIGEM ENERGIA ALAGOAS SA,-35.90546964,-9.6075759,10,2021,INDÚSTRIAS DE TRANSFORMAÇÃO,12,12
12243301000125,"RUA A, FAZENDA BOA VISTA DO GURJAO E DENDE S/N",1,44420000,3011301,2511000,S/N,Ativa,,BA,3713,2010-06-29,6,2010,301,7026717781,12759765,47,12759765A-10000291,10000291,ETL,14419,2920601,,RUA SAO ROQUE DO PARAGUASSU,CENTRO-SAO ROQUE PARAGUACU,IN,AT3Tipo2,ABC,AT,82,A3,AT,2015-01-16,29000,0,NU,RD_INTERLIG,300,201.6,268.8,218.4,201.6,201.6,285.6,302.4,302.4,285.6,302.4,352.8,336,252,285.6,268.8,302.4,369.6,285.6,369.6,336,352.8,302.4,369.6,369.6,11445.0,11146.8,10071.6,10416.0,10323.6,15477.0,14141.4,14595.0,16808.4,16136.4,16678.2,15926.4,124320.0,128100.0,112560.0,119700.0,134400.0,126420.0,123900.0,129360.0,126420.0,129780.0,144900.0,137760.0,0,0,7.64194444,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-38.83858261,-12.86582908,1,2015,INDÚSTRIAS DE TRANSFORMAÇÃO,12,12
